Domain_Age,sld,oc_8,Emails,hex_32,Domain_Name,puny_coded,Page_Rank,Alexa_Rank,3gram,distance_from_bad_words,Country,hex_8,oc_32,len,typos,Registrar,dec_8,2gram,State,1gram,obfuscate_at_sign,entropy,numeric_percentage,Registrant_Name,subdomain,char_distribution,shortened,longest_word,Name_Server_Count,dec_32,Creation_Date_Time,Organization,tld,
"138 days, 9:19:56.092654",promocao-netflix-06meses-gratis,0,"['abuse@support.gandi.net', '8288c5261687da35cb42bc4c94ca0302-1821015@contact.gandi.net']",0,"['PROMOCAO-NETFLIX-06MESES-GRATIS.NET', 'promocao-netflix-06meses-gratis.net']",0,,-1,"['pro', 'rom', 'omo', 'moc', 'oca', 'cao', 'ao-', 'o-n', '-ne', 'net', 'etf', 'tfl', 'fli', 'lix', 'ix-', 'x-0', '-06', '06m', '6me', 'mes', 'ese', 'ses', 'es-', 's-g', '-gr', 'gra', 'rat', 'ati', 'tis']","{'6': 5.744318181818182, 't': 5.424242424242424, 'm': 5.596590909090909, 'promo': 5.625, 'n': 5.428030303030303, 'i': 5.392045454545454, 'cao': 5.1231060606060606, 's': 5.431818181818182, 'l': 5.484848484848484, 'a': 5.365530303030303, 'x': 5.725378787878788, 'e': 5.320075757575758, '-': 5.742424242424242, 'g': 5.524621212121212, '0': 5.744318181818182, 'r': 5.433712121212121, 'f': 5.668560606060606}",BR,0,0,32,"[('slideshare.net', 86), ('doubleclick.net', 86)]",GANDI SAS,0,"['pr', 'ro', 'om', 'mo', 'oc', 'ca', 'ao', 'o-', '-n', 'ne', 'et', 'tf', 'fl', 'li', 'ix', 'x-', '-0', '06', '6m', 'me', 'es', 'se', 'es', 's-', '-g', 'gr', 'ra', 'at', 'ti', 'is']",,"['p', 'r', 'o', 'm', 'o', 'c', 'a', 'o', '-', 'n', 'e', 't', 'f', 'l', 'i', 'x', '-', '0', '6', 'm', 'e', 's', 'e', 's', '-', 'g', 'r', 'a', 't', 'i', 's']",0,3.9368890622,5.4054054054,,0,"defaultdict(<class 'int'>, {'x': 1, 'o': 3, 'm': 2, 'n': 1, 'i': 2, '0': 1, 's': 3, 'l': 1, 'a': 2, 'p': 1, '6': 1, 't': 2, '-': 3, 'g': 1, 'f': 1, 'c': 1, 'r': 2, 'e': 3})",-1,promo,5,0,2019-06-10 23:06:04,Configr Administracao de Sistemas LTDA - ME,net,
"138 days, 9:20:01.662441",promocao-netflix-06meses-gratis,0,"['abuse@support.gandi.net', '8288c5261687da35cb42bc4c94ca0302-1821015@contact.gandi.net']",0,"['PROMOCAO-NETFLIX-06MESES-GRATIS.NET', 'promocao-netflix-06meses-gratis.net']",0,,-1,"['pro', 'rom', 'omo', 'moc', 'oca', 'cao', 'ao-', 'o-n', '-ne', 'net', 'etf', 'tfl', 'fli', 'lix', 'ix-', 'x-0', '-06', '06m', '6me', 'mes', 'ese', 'ses', 'es-', 's-g', '-gr', 'gra', 'rat', 'ati', 'tis']","{'6': 5.744318181818182, 't': 5.424242424242424, 'm': 5.596590909090909, 'promo': 5.625, 'n': 5.428030303030303, 'i': 5.392045454545454, 'cao': 5.1231060606060606, 's': 5.431818181818182, 'l': 5.484848484848484, 'a': 5.365530303030303, 'x': 5.725378787878788, 'e': 5.320075757575758, '-': 5.742424242424242, 'g': 5.524621212121212, '0': 5.744318181818182, 'r': 5.433712121212121, 'f': 5.668560606060606}",BR,0,0,32,"[('slideshare.net', 86), ('doubleclick.net', 86)]",GANDI SAS,0,"['pr', 'ro', 'om', 'mo', 'oc', 'ca', 'ao', 'o-', '-n', 'ne', 'et', 'tf', 'fl', 'li', 'ix', 'x-', '-0', '06', '6m', 'me', 'es', 'se', 'es', 's-', '-g', 'gr', 'ra', 'at', 'ti', 'is']",,"['p', 'r', 'o', 'm', 'o', 'c', 'a', 'o', '-', 'n', 'e', 't', 'f', 'l', 'i', 'x', '-', '0', '6', 'm', 'e', 's', 'e', 's', '-', 'g', 'r', 'a', 't', 'i', 's']",0,3.9368890622,5.4054054054,,0,"defaultdict(<class 'int'>, {'x': 1, 'o': 3, 'm': 2, 'n': 1, 'i': 2, '0': 1, 's': 3, 'l': 1, 'a': 2, 'p': 1, '6': 1, 't': 2, '-': 3, 'g': 1, 'f': 1, 'c': 1, 'r': 2, 'e': 3})",-1,promo,5,0,2019-06-10 23:06:04,Configr Administracao de Sistemas LTDA - ME,net,
"140 days, 6:08:44.102499",prudenceshawnee,0,,0,PRUDENCESHAWNEE.RU,0,,-1,"['pru', 'rud', 'ude', 'den', 'enc', 'nce', 'ces', 'esh', 'sha', 'haw', 'awn', 'wne', 'nee']","{'shawnee': 6.553030303030303, 'prudence': 7.270833333333333}",,0,0,16,"[('yandex.ru', 86), ('mail.ru', 86)]",R01-RU,0,"['pr', 'ru', 'ud', 'de', 'en', 'nc', 'ce', 'es', 'sh', 'ha', 'aw', 'wn', 'ne', 'ee']",,"['p', 'r', 'u', 'd', 'e', 'n', 'c', 'e', 's', 'h', 'a', 'w', 'n', 'e', 'e']",0,3.125,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'p': 1, 'w': 1, 'n': 2, 'h': 1, 'e': 4, 'd': 1, 'c': 1, 'u': 1, 'r': 1, 's': 1})",-1,prudence,2,0,2019-06-09 02:17:27,,ru,
"160 days, 19:57:33.287242",py3y9vdk5vnfmxjj,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['PY3Y9VDK5VNFMXJJ.COM', 'py3y9vdk5vnfmxjj.com']",0,,-1,"['py3', 'y3y', '3y9', 'y9v', '9vd', 'vdk', 'dk5', 'k5v', '5vn', 'vnf', 'nfm', 'fmx', 'mxj', 'xjj']","{'x': 5.725378787878788, 'v': 5.698863636363637, 'm': 5.596590909090909, '3': 5.744318181818182, 'd': 5.579545454545454, 'j': 5.704545454545454, 'k': 5.6268939393939394, 'n': 5.428030303030303, '9': 5.744318181818182, 'f': 5.668560606060606, 'y': 5.632575757575758, 'py': 5.484848484848484, '5': 5.742424242424242}",JP,0,0,17,"[('facebook.com', 86), ('twitter.com', 86)]","GMO INTERNET, INC.",0,"['py', 'y3', '3y', 'y9', '9v', 'vd', 'dk', 'k5', '5v', 'vn', 'nf', 'fm', 'mx', 'xj', 'jj']",Tokyo,"['p', 'y', '3', 'y', '9', 'v', 'd', 'k', '5', 'v', 'n', 'f', 'm', 'x', 'j', 'j']",0,3.4940826741,13.6363636364,,0,"defaultdict(<class 'int'>, {'x': 1, 'v': 2, 'm': 1, '3': 1, 'n': 1, 'j': 2, 'k': 1, 'p': 1, 'd': 1, '9': 1, 'f': 1, 'y': 2, '5': 1})",-1,py,6,0,2019-05-19 12:31:15,Whois Privacy Protection Service by onamae.com,com,
,pyplwebappssecure,0,,0,,0,,,"['pyp', 'ypl', 'plw', 'lwe', 'web', 'eba', 'bap', 'app', 'pps', 'pss', 'sse', 'sec', 'ecu', 'cur', 'ure']","{'secure': 5.981060606060606, 'pl': 5.348484848484849, 'apps': 5.450757575757576, 'web': 5.384469696969697, 'py': 5.484848484848484}",,0,0,18,"[('facebook.com', 86), ('twitter.com', 86)]",,0,"['py', 'yp', 'pl', 'lw', 'we', 'eb', 'ba', 'ap', 'pp', 'ps', 'ss', 'se', 'ec', 'cu', 'ur', 're']",,"['p', 'y', 'p', 'l', 'w', 'e', 'b', 'a', 'p', 'p', 's', 's', 'e', 'c', 'u', 'r', 'e']",0,3.118546529,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'p': 4, 'w': 1, 'b': 1, 'e': 3, 'u': 1, 'c': 1, 'y': 1, 'r': 1, 's': 2, 'l': 1})",-1,secure,,0,,,com,
0,q2-8h5,0,,0,,0,,-1,"['q2-', '2-8', '-8h', '8h5']","{'2': 5.740530303030303, 'h': 5.570075757575758, '8': 5.744318181818182, '-': 5.742424242424242, 'q': 5.734848484848484, '5': 5.742424242424242}",,0,0,7,"[('nhk.or.jp', 53), ('hatena.ne.jp', 46)]",,0,"['q2', '2-', '-8', '8h', 'h5']",,"['q', '2', '-', '8', 'h', '5']",0,2.4063042189,27.2727272727,,0,"defaultdict(<class 'int'>, {'-': 1, 'h': 1, '8': 1, '2': 1, 'q': 1, '5': 1})",-1,5,0,0,,,jp,
"160 days, 19:58:31.174112",qn2zeeki3iapb9ik,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['QN2ZEEKI3IAPB9IK.COM', 'qn2zeeki3iapb9ik.com']",0,,-1,"['qn2', 'n2z', '2ze', 'zee', 'eek', 'eki', 'ki3', 'i3i', '3ia', 'iap', 'apb', 'pb9', 'b9i', '9ik']","{'2': 5.740530303030303, 'a': 5.365530303030303, '9': 5.744318181818182, '3': 5.744318181818182, 'n': 5.428030303030303, 'z': 5.734848484848484, 'k': 5.6268939393939394, 'p': 5.554924242424242, 'i': 5.392045454545454, 'q': 5.734848484848484, 'e': 5.320075757575758, 'b': 5.551136363636363}",JP,0,0,17,"[('facebook.com', 86), ('twitter.com', 86)]","GMO INTERNET, INC.",0,"['qn', 'n2', '2z', 'ze', 'ee', 'ek', 'ki', 'i3', '3i', 'ia', 'ap', 'pb', 'b9', '9i', 'ik']",Tokyo,"['q', 'n', '2', 'z', 'e', 'e', 'k', 'i', '3', 'i', 'a', 'p', 'b', '9', 'i', 'k']",0,3.3320304681,13.6363636364,,0,"defaultdict(<class 'int'>, {'a': 1, 'n': 1, '9': 1, 'e': 2, 'p': 1, '2': 1, 'z': 1, 'k': 2, '3': 1, 'i': 3, 'q': 1, 'b': 1})",-1,k,6,0,2019-05-19 12:30:44,Whois Privacy Protection Service by onamae.com,com,
"135 days, 6:44:10.461308",ravenconstancy,0,,0,RAVENCONSTANCY.RU,0,,-1,"['rav', 'ave', 'ven', 'enc', 'nco', 'con', 'ons', 'nst', 'sta', 'tan', 'anc', 'ncy']","{'raven': 5.492424242424242, 'constancy': 7.856060606060606}",,0,0,15,"[('yandex.ru', 86), ('mail.ru', 86)]",R01-RU,0,"['ra', 'av', 've', 'en', 'nc', 'co', 'on', 'ns', 'st', 'ta', 'an', 'nc', 'cy']",,"['r', 'a', 'v', 'e', 'n', 'c', 'o', 'n', 's', 't', 'a', 'n', 'c', 'y']",0,3.0627720558,0,,0,"defaultdict(<class 'int'>, {'a': 2, 'v': 1, 'e': 1, 't': 1, 'n': 3, 'c': 2, 'y': 1, 'r': 1, 's': 1, 'o': 1})",-1,constancy,2,0,2019-06-14 01:45:06,,ru,
"134 days, 3:49:35.763618",rebecamaighdiln,0,,0,REBECAMAIGHDILN.RU,0,,-1,"['reb', 'ebe', 'bec', 'eca', 'cam', 'ama', 'mai', 'aig', 'igh', 'ghd', 'hdi', 'dil', 'iln']","{'hdi': 5.365530303030303, 'rebec': 5.6856060606060606, 'aig': 5.018939393939394, 'am': 5.301136363636363, 'ln': 5.240530303030303}",,0,0,16,"[('yandex.ru', 86), ('mail.ru', 86)]",R01-RU,0,"['re', 'eb', 'be', 'ec', 'ca', 'am', 'ma', 'ai', 'ig', 'gh', 'hd', 'di', 'il', 'ln']",,"['r', 'e', 'b', 'e', 'c', 'a', 'm', 'a', 'i', 'g', 'h', 'd', 'i', 'l', 'n']",0,3.375,0,,0,"defaultdict(<class 'int'>, {'b': 1, 'h': 1, 'm': 1, 'd': 1, 'i': 2, 'l': 1, 'a': 2, 'n': 1, 'e': 2, 'g': 1, 'c': 1, 'r': 1})",-1,rebec,2,0,2019-06-15 04:45:06,,ru,
"1502 days, 11:09:52.948142",recambios,0,abuse@scip.es,0,"['recambios.top', 'RECAMBIOS.TOP']",0,,-1,"['rec', 'eca', 'cam', 'amb', 'mbi', 'bio', 'ios']","{'bios': 5.1231060606060606, 're': 5.1268939393939394, 'cam': 5.234848484848484}",ES,0,0,10,"[('t.co', 64), ('dreamhost.com', 62)]",DonDominio (SCIP),0,"['re', 'ec', 'ca', 'am', 'mb', 'bi', 'io', 'os']",Valencia,"['r', 'e', 'c', 'a', 'm', 'b', 'i', 'o', 's']",0,2.9897352854,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'm': 1, 'e': 1, 'o': 1, 'i': 1, 'c': 1, 'r': 1, 's': 1, 'b': 1})",-1,bios,4,0,2015-09-15 21:24:55,SEO school S.L.,top,
,rechcontatos,0,,0,,0,,,"['rec', 'ech', 'chc', 'hco', 'con', 'ont', 'nta', 'tat', 'ato', 'tos']","{'os': 5.196969696969697, 'ch': 5.424242424242424, 'cont': 5.047348484848484, 're': 5.1268939393939394, 'at': 5.138257575757576}",,0,0,13,"[('google.com', 86), ('apple.com', 86)]",,0,"['re', 'ec', 'ch', 'hc', 'co', 'on', 'nt', 'ta', 'at', 'to', 'os']",,"['r', 'e', 'c', 'h', 'c', 'o', 'n', 't', 'a', 't', 'o', 's']",0,2.9542520475,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'e': 1, 'h': 1, 't': 2, 'n': 1, 'c': 2, 'r': 1, 's': 1, 'o': 2})",-1,cont,,0,,,com,
"147 days, 21:42:44.858793",regseolistings,0,"['abuse@namesilo.com', 'pw-bfe8be1dab05ce88912e54633c31380a@privacyguardian.org']",0,"['REGSEOLISTINGS.COM', 'regseolistings.com']",0,,-1,"['reg', 'egs', 'gse', 'seo', 'eol', 'oli', 'lis', 'ist', 'sti', 'tin', 'ing', 'ngs']","{'reg': 5.1875, 'seo': 5.104166666666667, 'listings': 7.168560606060606}",US,0,0,15,"[('facebook.com', 86), ('twitter.com', 86)]","NameSilo, LLC",0,"['re', 'eg', 'gs', 'se', 'eo', 'ol', 'li', 'is', 'st', 'ti', 'in', 'ng', 'gs']",AZ,"['r', 'e', 'g', 's', 'e', 'o', 'l', 'i', 's', 't', 'i', 'n', 'g', 's']",0,2.9294387224,0,,0,"defaultdict(<class 'int'>, {'o': 1, 'e': 2, 't': 1, 'n': 1, 'g': 2, 'i': 2, 'r': 1, 's': 3, 'l': 1})",-1,listings,3,0,2019-06-01 10:52:07,See PrivacyGuardian.org,com,
"147 days, 21:44:42.299445",regseolistings,0,"['abuse@namesilo.com', 'pw-bfe8be1dab05ce88912e54633c31380a@privacyguardian.org']",0,"['REGSEOLISTINGS.COM', 'regseolistings.com']",0,,-1,"['reg', 'egs', 'gse', 'seo', 'eol', 'oli', 'lis', 'ist', 'sti', 'tin', 'ing', 'ngs']","{'reg': 5.1875, 'seo': 5.104166666666667, 'listings': 7.168560606060606}",US,0,0,18,"[('facebook.com', 86), ('twitter.com', 86)]","NameSilo, LLC",0,"['re', 'eg', 'gs', 'se', 'eo', 'ol', 'li', 'is', 'st', 'ti', 'in', 'ng', 'gs']",AZ,"['r', 'e', 'g', 's', 'e', 'o', 'l', 'i', 's', 't', 'i', 'n', 'g', 's']",0,3.0766083345,0,,1,"defaultdict(<class 'int'>, {'w': 3, 'o': 1, 'e': 2, 't': 1, 'n': 1, 'g': 2, 'i': 2, 'r': 1, 's': 3, 'l': 1})",-1,listings,3,0,2019-06-01 10:52:07,See PrivacyGuardian.org,com,
"147 days, 21:46:39.674495",regseolistings,0,"['abuse@namesilo.com', 'pw-bfe8be1dab05ce88912e54633c31380a@privacyguardian.org']",0,"['REGSEOLISTINGS.COM', 'regseolistings.com']",0,,-1,"['reg', 'egs', 'gse', 'seo', 'eol', 'oli', 'lis', 'ist', 'sti', 'tin', 'ing', 'ngs']","{'reg': 5.1875, 'seo': 5.104166666666667, 'listings': 7.168560606060606}",US,0,0,18,"[('facebook.com', 86), ('twitter.com', 86)]","NameSilo, LLC",0,"['re', 'eg', 'gs', 'se', 'eo', 'ol', 'li', 'is', 'st', 'ti', 'in', 'ng', 'gs']",AZ,"['r', 'e', 'g', 's', 'e', 'o', 'l', 'i', 's', 't', 'i', 'n', 'g', 's']",0,3.0766083345,0,,1,"defaultdict(<class 'int'>, {'w': 3, 'o': 1, 'e': 2, 't': 1, 'n': 1, 'g': 2, 'i': 2, 'r': 1, 's': 3, 'l': 1})",-1,listings,3,0,2019-06-01 10:52:07,See PrivacyGuardian.org,com,
"8077 days, 4:40:44.018657",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8077 days, 4:40:57.187351",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8077 days, 4:41:10.625353",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8077 days, 4:41:23.892896",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"137 days, 1:34:06.623849",relaxbody,0,abuse@publicdomainregistry.com,0,RELAXBODY.XYZ,0,,-1,"['rel', 'ela', 'lax', 'axb', 'xbo', 'bod', 'ody']","{'body': 5.301136363636363, 'relax': 5.693181818181818}",IN,0,0,10,"[('exblog.jp', 45), ('ny.gov', 43)]",PDR Ltd. d/b/a PublicDomainRegistry.com,0,"['re', 'el', 'la', 'ax', 'xb', 'bo', 'od', 'dy']",Madhya Pradesh,"['r', 'e', 'l', 'a', 'x', 'b', 'o', 'd', 'y']",0,2.9897352854,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'x': 1, 'b': 1, 'e': 1, 'd': 1, 'o': 1, 'y': 1, 'r': 1, 'l': 1})",-1,relax,4,0,2019-06-12 07:07:31,N/A,xyz,
"167 days, 3:10:35.927211",relaysecond,0,"['abuse@dynadot.com', 'relaysecond.com@superprivacyservice.com']",0,RELAYSECOND.COM,0,,-1,"['rel', 'ela', 'lay', 'ays', 'yse', 'sec', 'eco', 'con', 'ond']","{'relay': 5.615530303030303, 'second': 5.909090909090909}",US,0,0,12,"[('google.com', 86), ('apple.com', 86)]",DYNADOT LLC,0,"['re', 'el', 'la', 'ay', 'ys', 'se', 'ec', 'co', 'on', 'nd']",California,"['r', 'e', 'l', 'a', 'y', 's', 'e', 'c', 'o', 'n', 'd']",0,3.119548959,0,,0,"defaultdict(<class 'int'>, {'a': 1, 'd': 1, 'o': 1, 'e': 2, 'n': 1, 'c': 1, 'y': 1, 'r': 1, 's': 1, 'l': 1})",-1,second,4,0,2019-05-13 05:31:07,,com,
"8077 days, 4:41:59.774089",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8077 days, 4:42:12.981225",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,7,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,1.8348756475,0,,0,"defaultdict(<class 'int'>, {'g': 2, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8077 days, 4:42:26.231183",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"8077 days, 4:42:39.539635",google,0,"['abusecomplaints@markmonitor.com', 'whoisrequest@markmonitor.com']",0,"['GOOGLE.COM', 'google.com']",0,,1,"['goo', 'oog', 'ogl', 'gle']",{'google': 5.9147727272727275},US,0,0,10,"[('google.com', 100), ('google.com.br', 95)]","MarkMonitor, Inc.",0,"['go', 'oo', 'og', 'gl', 'le']",CA,"['g', 'o', 'o', 'g', 'l', 'e']",0,2.1142465352,0,,1,"defaultdict(<class 'int'>, {'g': 2, 'w': 3, 'o': 2, 'e': 1, 'l': 1})",-1,google,8,0,1997-09-15 04:00:00,Google LLC,com,
"183 days, 10:13:14.044511",ridgetrailanimalfarm,0,"['contact@privacyprotect.org', 'abuse@web4africa.net']",0,RIDGETRAILANIMALFARM.COM,0,,-1,"['rid', 'idg', 'dge', 'get', 'etr', 'tra', 'rai', 'ail', 'ila', 'lan', 'ani', 'nim', 'ima', 'mal', 'alf', 'lfa', 'far', 'arm']","{'animal': 6.090909090909091, 'trail': 5.456439393939394, 'ridge': 5.509469696969697, 'farm': 5.361742424242424}",US,0,0,21,"[('facebook.com', 86), ('twitter.com', 86)]",Web4Africa Inc.,0,"['ri', 'id', 'dg', 'ge', 'et', 'tr', 'ra', 'ai', 'il', 'la', 'an', 'ni', 'im', 'ma', 'al', 'lf', 'fa', 'ar', 'rm']",MA,"['r', 'i', 'd', 'g', 'e', 't', 'r', 'a', 'i', 'l', 'a', 'n', 'i', 'm', 'a', 'l', 'f', 'a', 'r', 'm']",0,3.1588844501,0,,0,"defaultdict(<class 'int'>, {'a': 4, 'n': 1, 'i': 3, 'e': 1, 't': 1, 'd': 1, 'g': 1, 'm': 2, 'r': 3, 'f': 1, 'l': 2})",-1,animal,8,0,2019-04-26 22:29:39,"Privacy Protect, LLC (PrivacyProtect.org)",com,
"193 days, 1:41:31.247866",rowtter85g,0,"['abuse@namecheap.com', '762c02dc07574f6191536103d37a34e8.protect@whoisguard.com']",0,rowtter85g.top,0,,-1,"['row', 'owt', 'wtt', 'tte', 'ter', 'er8', 'r85', '85g']","{'g': 5.524621212121212, 'row': 5.223484848484849, '8': 5.744318181818182, 'tter': 5.304924242424242, '5': 5.742424242424242}",PA,0,0,11,"[('g.co', 68), ('twitter.com', 56)]",NAMECHEAP INC,0,"['ro', 'ow', 'wt', 'tt', 'te', 'er', 'r8', '85', '5g']",Panama,"['r', 'o', 'w', 't', 't', 'e', 'r', '8', '5', 'g']",0,2.7813014715,12.5,,0,"defaultdict(<class 'int'>, {'w': 1, 't': 2, 'e': 1, '8': 1, 'g': 1, '5': 1, 'r': 2, 'o': 1})",-1,tter,2,0,2019-04-17 07:01:44,"WhoisGuard, Inc.",top,
,rowtter85g,0,,0,,0,,,"['row', 'owt', 'wtt', 'tte', 'ter', 'er8', 'r85', '85g']","{'g': 5.524621212121212, 'row': 5.223484848484849, '8': 5.744318181818182, 'tter': 5.304924242424242, '5': 5.742424242424242}",,0,0,11,"[('g.co', 68), ('twitter.com', 56)]",,0,"['ro', 'ow', 'wt', 'tt', 'te', 'er', 'r8', '85', '5g']",,"['r', 'o', 'w', 't', 't', 'e', 'r', '8', '5', 'g']",0,2.7813014715,12.5,,0,"defaultdict(<class 'int'>, {'w': 1, 't': 2, 'e': 1, '8': 1, 'g': 1, '5': 1, 'r': 2, 'o': 1})",-1,tter,,0,,,top,
0,s4b0g53j,0,,0,,0,,-1,"['s4b', '4b0', 'b0g', '0g5', 'g53', '53j']","{'4': 5.744318181818182, '3': 5.744318181818182, 'b': 5.551136363636363, '0': 5.744318181818182, 'j': 5.704545454545454, 'g': 5.524621212121212, 's': 5.431818181818182, '5': 5.742424242424242}",,0,0,9,"[('exblog.jp', 50), ('jugem.jp', 42)]",,0,"['s4', '4b', 'b0', '0g', 'g5', '53', '3j']",,"['s', '4', 'b', '0', 'g', '5', '3', 'j']",0,2.8177111124,30.7692307692,,0,"defaultdict(<class 'int'>, {'3': 1, '4': 1, '0': 1, 'j': 1, 'g': 1, '5': 1, 's': 1, 'b': 1})",-1,j,0,0,,,jp,
"160 days, 20:12:21.985695",s5zzfg7vsdhg4xru,0,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']",0,"['S5ZZFG7VSDHG4XRU.COM', 's5zzfg7vsdhg4xru.com']",0,,-1,"['s5z', '5zz', 'zzf', 'zfg', 'fg7', 'g7v', '7vs', 'vsd', 'sdh', 'dhg', 'hg4', 'g4x', '4xr', 'xru']","{'x': 5.725378787878788, 'h': 5.570075757575758, 'd': 5.579545454545454, 'z': 5.734848484848484, 'u': 5.547348484848484, 's': 5.431818181818182, '4': 5.744318181818182, 'v': 5.698863636363637, 'g': 5.524621212121212, 'f': 5.668560606060606, 'r': 5.433712121212121, '7': 5.744318181818182, '5': 5.742424242424242}",JP,0,0,17,"[('facebook.com', 86), ('twitter.com', 86)]","GMO INTERNET, INC.",0,"['s5', '5z', 'zz', 'zf', 'fg', 'g7', '7v', 'vs', 'sd', 'dh', 'hg', 'g4', '4x', 'xr', 'ru']",Tokyo,"['s', '5', 'z', 'z', 'f', 'g', '7', 'v', 's', 'd', 'h', 'g', '4', 'x', 'r', 'u']",0,3.4940826741,13.6363636364,,0,"defaultdict(<class 'int'>, {'x': 1, 'h': 1, 'd': 1, 'z': 2, 'u': 1, 's': 2, '4': 1, 'v': 1, 'g': 2, 'f': 1, 'r': 1, '7': 1, '5': 1})",-1,u,6,0,2019-05-19 12:31:09,Whois Privacy Protection Service by onamae.com,com,
